,Tweet,Emotion,Intensity
744,Get to work and there's a fire drill. #fire #burning #outthere #inthedark,anger,2
745,I dislike people who get offended by the littlest shit .,anger,3
746,@dlrwills turn that frown upside down buddy ðŸ™ƒ.,anger,0
747,@DepressedStride &gt; huff louder,anger,0
748,@DailyMirror i love how theres no outrage that it's a white man but if it was a black man them BLM would be all over it regardless of reason,anger,3
749,"@Bell @Bell_Support Cancelling home Fibe, Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2  #fedup",anger,3
750,@laureeenwillam can't cope wi her sour face and tiny pout ðŸ˜¡ðŸ˜¡,anger,2
751,@jackmegawphoto what if lives are attached to real estate? Shall I come trash your cameras because I'm angry with what your race is doing?,anger,2
752,@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be #offended,anger,1
753,"@iStoleFreeHugs @stephlaris lol I'm happy with my negative, realistic ass self. Sorry to offend you",anger,1
754,Manchester derby at home ,anger,0
755,"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection",anger,0
756,"Anger that you are willing to take out on people &amp; the world in general, &amp; ALL #police, is WORST, most indefensible kind of .",anger,3
757,"I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not",anger,1
758,@Thatguy_dree @RecklessWonder_ neither one of y'all can see me in this madden,anger,0
759,Follow up. Follow through. Be . #success,anger,0
760,could never be a angry drunk lol yall weirdos just enjoy your time,anger,2
761,I lost a couple niggas I want revenge so put me in coach,anger,3
762,Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver ,anger,2
763,@baileygazteacow NO. The gay guy and the dad revenge fucking,anger,2
764,@downeysduckling nick fury,anger,1
765,"James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18  #shouldofVotedforNicole",anger,3
766,Hell hath not fury like a hamstring cramp. #ouch,anger,2
767,Y'all do the most on twitter and snap,anger,1
768,Wrinkles should merely hide where frown have been.  - Mark Twain,anger,0
769,@tmz @HarveyLevinTMZ   Hell hath no fury like a women scorned.    It's the affair.  Not the parenting,anger,3
770,@LoyalLadyMalfoy &lt;â€¢ change them himself. He follows behind with a scowl pinching his lips and takes the sheets to his room. 'So who is â€¢&gt;,anger,0
771,i was angry.,anger,3
772,@inthefade going back to blissful ignorance?! ,anger,1
773,"@BonesARP 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle.",anger,1
774,hey long time no tweet but im rooting for paul to win bc he is the only one that played bb and james for 2nd bc he doesnt irritate me #BB18,anger,0
775,@kencurtin they might get Donal Ã³g sure! They won't have him in cork as he's to fiery for dopey frank &amp; his cult,anger,1
776,Boys Dm me pictures of your cocks! The best one will get uploaded! â˜ºï¸ðŸ’¦ðŸ’¦ #Cumtribute #dm #snap #snapchat #snapme #nudes #dickpic #cocktribute,anger,2
777,@jbanks88 offense can't score 3 redzone trips no points n lbs can't pull flags n i missed a flag that lead to a td dat took da league,anger,1
778,"My leg feels like it's gonna burst, yet I'm still expected to go into work:):)",anger,0
779,@danrafaelespn no Tyson fury beat the man who been at top for years Danny Garcia should be above Bradley pacquaio frampton,anger,2
780,Like he really just fucking asked me that. #offended,anger,3
781,@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!ðŸ† I think we have a good shot of beating Deep Run tomorrow! ,anger,0
782,He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees #offense,anger,0
783,"How can I tell Happy Anniversary, when u are not happy.. #bitter #ampalaya #paitpaitanangpeg",anger,2
784,@HuffPostUK  NO greater wrath than a woman scorned.,anger,1
785,What a fucking muppet.  @jRwild1  #stalker.,anger,3
786,You ever just find that the people around you really irritate you sometimes? That's me right now ðŸ˜’,anger,3
787,Nothing is more relentless than a dog begging for food,anger,2
788,I swear if @devincameron23 blocks me I'm going to hit her back ,anger,3
789,I bet @mmunro91 is fuming with our draw ðŸ‘€,anger,2
790,So angry I wanna cryðŸ˜¢ðŸ˜¢ðŸ˜¢,anger,3
791,@grumpy_pumper I involuntarily smile when you frown in photos. And giggle. How annoying!!,anger,0
792,@FitnessFirstAU something needs to be done about people hogging machines - nobody can use 3 machines at one time!  #notfair #whypay,anger,3
793,Ok but I just got called a 'White Devil' on the train and I didnt know whether to laugh or be offended,anger,2
794,I'm deleting all these social media apps off my phone. I might keep snap chat and insta but I'll never be on it.,anger,0
795,Argh a big wasp buzzing between my blinds and my window. Halp! #wasp #evil #buzz #sting,anger,1
796,"Kik to trade, have fun or a conversation  (kik: youraffair) #kik #kikme #messageme #textme #pics #trade #tradepics #dm  #bored",anger,0
797,@noris_prosk8r2 (Maybe don't provoke him in the future if you do not want to run the risk of him punching your board.),anger,2
798,Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing #angry #thatsmyluck,anger,3
799,#burning the last of @Yan,anger,0
800,Why is it always me picking up the pieces :/ #angry,anger,3
801,Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #unfair #ugh,anger,2
802,"The bitter the battle, the sweeter the victory...",anger,1
803,someone kik me @ montanashay_ \n #kikme ,anger,0
804,"@UMA1R_ @bilalmahmooduk @Muslim_Scientst i do not offend your Faith unless 1 persecutes me, treat me like a dog, disrespect me and even so",anger,2
805,pray for my boy huff,anger,0
806,@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I ðŸ™ˆ  #soreloser,anger,3
807,"Okay you've annoyed me, you haven't done a good job there at all. ",anger,3
808,and apparently he's supposed to have a Scottish accent??? I'm ,anger,0
809,one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up,anger,0
810,"@Yoshi_OnoChin can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund ",anger,3
811,"@LynneGarrison yeah, I've only seen that floated online as a theory, it was probably made up by a bitter stan. I ignore pets v vets crap too",anger,2
812,"@LouisFil just curious as to what you mean. No rush, no animosity, no disdain.",anger,1
813,At work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them angrily,anger,3
814,"@RogueFatale Oh, you insult me! What, you think just because I look like this, I'm psycho? I'm more sane than most Gotham freaks...",anger,3
815,"@AllegedLowbrow It's 'Eye-for-Eye'. Indian Army never forgives, Never Forgets. They always take revenge, Pakistan breaks laws, I.A follows",anger,2
816,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice  #sadness,anger,1
817,@girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.,anger,2
818,@delta correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us. ,anger,1
819,#Violence doesn't fix violence. #pain and #anger are the same reaction in the brain. Cure the pain and the anger will go away.,anger,1
820,@TaraSetmayer @oliverdarcy AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!,anger,2
821,@arppaul @chetanlfc @mannkakhiladi @dey_spandan @umeroffcial  Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.,anger,2
822,@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley,anger,0
823,Holding a #grudge doesn't make you #strong; it makes you #bitter. #Forgiving doesn't make you #weak; it sets you #free.,anger,0
824,@Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend anyone?ðŸ¤”,anger,2
825,"â€œHe who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.â€\nP16:32 #bibleverse #pride ",anger,0
826,Get to the gym and discover I forgot to put my gym shoes back in my bad ðŸ˜¤ #rage #wwhhyyy,anger,3
827,can't believe Achilles killed me! ,anger,2
828,If I spend even 5 minutes with you and you already irritate me I seriously will bitch you out until you shut up,anger,3
829,I sit at home so damn much that everything is starting to irritate me . I need to get out the house by myself !,anger,2
830,#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears #fury #anger #O,anger,2
831,Just joined #pottermore and was sorted into HUFFLEPUFF ðŸ˜¡ðŸ˜¡ðŸ˜¡ ,anger,1
832,@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer ðŸ˜¡ #fuming,anger,3
833,streets of rage 2 was hard to find for a while and then Itunes stepped in and the guys doing the vinyl \nmade it so simple,anger,1
834,@Docjp they unleashing God's wrath just as Cain did,anger,1
835,People irritate me ðŸ™„,anger,3
836,"@Yoshi_OnoChin can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund  #rage",anger,2
837,"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just ",anger,1
838,@BigBrother__USA she is just jealous and a cry baby!  #gladsheisgone #crybaby,anger,1
839,When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you don't want anyone to know,anger,1
840,@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. ,anger,0
841,A @FirstBSA not turning up? Why am I not surprised. Late for work again! ,anger,2
842,"@daemondave @paulkrugman Hey stupid, that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?",anger,3
843,"It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. #sting",anger,0
844,@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!,anger,1
845,.@Travelanswerman: B assured there is plenty of salt 2 keep that #fire #burning brightly! Stay #happy N life by keeping plenty #saltyâ€¦ â€¦,anger,0
846,@jwolfie_ why you gotta use the dark skin emoji ,anger,2
847,the bee sting still suck i feel sick,anger,2
848,Men in rage strike those that wish them best.  #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope,anger,0
